date,ticker_symbol,close_price,dividend,trading_volume,daily_return,dividend_return,total_return
1993-02-01,SPY,25.118797302246094,0.0,480500,0.7112696655635409,0.0,0.7112696655635409
1993-02-02,SPY,25.172000885009766,0.0,201300,0.21180784304077882,0.0,0.21180784304077882
1993-02-03,SPY,25.438079833984375,0.0,529400,1.0570433005707702,0.0,1.0570433005707702
1993-02-04,SPY,25.544519424438477,0.0,531500,0.41842619863117214,0.0,0.41842619863117214
1993-02-05,SPY,25.526792526245117,0.0,492100,-0.06939609197109675,0.0,-0.06939609197109675
1993-02-08,SPY,25.526792526245117,0.0,596100,0.0,0.0,0.0
1993-02-09,SPY,25.349384307861328,0.0,122100,-0.6949882880952996,0.0,-0.6949882880952996
1993-02-10,SPY,25.384872436523438,0.0,379600,0.13999601817193952,0.0,0.13999601817193952
1993-02-11,SPY,25.509057998657227,0.0,19500,0.48921089693998443,0.0,0.48921089693998443
1993-02-12,SPY,25.313922882080078,0.0,42500,-0.7649640241024214,0.0,-0.7649640241024214
1993-02-16,SPY,24.67530059814453,0.0,374800,-2.522810419034782,0.0,-2.522810419034782
1993-02-17,SPY,24.65755844116211,0.0,210900,-0.07190249582513797,0.0,-0.07190249582513797
1993-02-18,SPY,24.63983917236328,0.0,378100,-0.07186140850526934,0.0,-0.07186140850526934
1993-02-19,SPY,24.7285213470459,0.0,34900,0.35991377241653133,0.0,0.35991377241653133
1993-02-22,SPY,24.817209243774414,0.0,513600,0.3586461781674988,0.0,0.3586461781674988
1993-02-23,SPY,24.79947280883789,0.0,373700,-0.07146828945310268,0.0,-0.07146828945310268
1993-02-24,SPY,25.118797302246094,0.0,26300,1.287626135723352,0.0,1.287626135723352
1993-02-25,SPY,25.172000885009766,0.0,44500,0.21180784304077882,0.0,0.21180784304077882
1993-02-26,SPY,25.207481384277344,0.0,66200,0.1409522406647712,0.0,0.1409522406647712
1993-03-01,SPY,25.136516571044922,0.0,66500,-0.28152282312775556,0.0,-0.28152282312775556
1993-03-02,SPY,25.509057998657227,0.0,182400,1.4820726116101524,0.0,1.4820726116101524
1993-03-03,SPY,25.61548614501953,0.0,280100,0.41721707782351736,0.0,0.41721707782351736
1993-03-04,SPY,25.473581314086914,0.0,89500,-0.5539806276923187,0.0,-0.5539806276923187
1993-03-05,SPY,25.40262794494629,0.0,40000,-0.2785370783392249,0.0,-0.2785370783392249
1993-03-08,SPY,25.97026824951172,0.0,50800,2.2345731543824687,0.0,2.2345731543824687
